nivel,usuario_objetivo,periodo,id,date,text,username,user_displayname,user_id,reply_count,retweet_count,like_count,quote_count,views_count,lang,url,user_followers,user_verified,user_location
1,todonoticias,rango,2009366751515959729,2026-01-08 20:49:00+00:00,El mensaje de Evangelina Anderson luego de que Martín Demichelis y sus hijos fueran rescatados en el mar https://t.co/iyya6XeHJb,todonoticias,TN - Todo Noticias,25992212,4,3,54,1,49923.0,es,https://x.com/todonoticias/status/2009366751515959729,5719813,False,Argentina
1,todonoticias,rango,2009365773438083318,2026-01-08 20:45:07+00:00,El Senado de EE.UU. aprobó un proyecto para intentar bloquear nuevas incursiones de Trump en Venezuela https://t.co/xgEbRGtx5P,todonoticias,TN - Todo Noticias,25992212,1,3,3,0,4386.0,es,https://x.com/todonoticias/status/2009365773438083318,5719813,False,Argentina
1,todonoticias,rango,2009365445908812033,2026-01-08 20:43:49+00:00,"🚨 LO SEDUJERON POR REDES, LO DESNUDARON, LO DURMIERON Y CON LO ROBADO COMPRARON ASADO PARA EL FESTEJO DE AÑO NUEVO

▪️ Un mecánico de Pergamino fue contactado por dos chicas por redes sociales. Intercambiaron fotos, hablaron y el 31 de diciembre fueron a visitarlo al taller.

▪️ Todo parecía normal hasta que el hombre tomó un vaso de cerveza y se desvaneció. Las mujeres, de 23 y 33 años, le robaron dinero y el celular y desaparecieron.

▪️ Los hijos llegaron al taller porque el padre no había ido a la cena de fin de año. Lo encontraron desnudo y desorientado, sin poder recordar qué había pasado.

▪️ Las investigaciones revelaron que las mujeres usaron el dinero robado para comprar asado y festejar Año Nuevo. Además, una de ellas volvió al taller días después con un bebé en brazos.

▪️ Las cámaras de seguridad y las redes sociales las delataron. Ambas fueron detenidas. Una tiene antecedentes y sigue presa, la otra podría quedar libre por ser madre.

Más información en la web de TN 👇
https://t.co/iTrr2Oi6pA",todonoticias,TN - Todo Noticias,25992212,4,1,8,0,4633.0,es,https://x.com/todonoticias/status/2009365445908812033,5719813,False,Argentina
1,todonoticias,rango,2009364637415080388,2026-01-08 20:40:36+00:00,Tragedia de Once: Casación rechazó el pedido de prisión domiciliaria de Julio De Vido https://t.co/13y6A0Wx0N,todonoticias,TN - Todo Noticias,25992212,3,5,19,0,4185.0,es,https://x.com/todonoticias/status/2009364637415080388,5719813,False,Argentina
1,todonoticias,rango,2009363540608762149,2026-01-08 20:36:14+00:00,"Dos mujeres contactaron a un mecánico por las redes, lo sedujeron y lo drogaron para robarle https://t.co/kpEEg8rnFK",todonoticias,TN - Todo Noticias,25992212,1,2,7,0,4743.0,es,https://x.com/todonoticias/status/2009363540608762149,5719813,False,Argentina
1,todonoticias,rango,2009362418892197940,2026-01-08 20:31:47+00:00,Griselda Siciliani reconoció que otras mujeres le escribieron para contarle que Luciano Castro las seducía https://t.co/T77fYB0EFX,todonoticias,TN - Todo Noticias,25992212,6,2,17,0,7270.0,es,https://x.com/todonoticias/status/2009362418892197940,5719813,False,Argentina
1,todonoticias,rango,2009355036426395693,2026-01-08 20:02:27+00:00,Martín Demichelis y sus hijos casi se ahogan en Punta del Este: el video del rescate https://t.co/p6XFe41SZU,todonoticias,TN - Todo Noticias,25992212,10,7,47,0,23708.0,es,https://x.com/todonoticias/status/2009355036426395693,5719813,False,Argentina
1,todonoticias,rango,2009353358247633067,2026-01-08 19:55:47+00:00,La gran noticia que recibió Milton Giménez en medio de los rumores de su salida de Boca https://t.co/DZATeDUOWw,todonoticias,TN - Todo Noticias,25992212,1,1,3,0,3908.0,es,https://x.com/todonoticias/status/2009353358247633067,5719813,False,Argentina
1,todonoticias,rango,2009351172579094652,2026-01-08 19:47:06+00:00,Habló la esposa del gendarme Nahuel Gallo mientras aguarda su liberación en Venezuela: “Estamos esperanzados” https://t.co/zNEUvHVqT9,todonoticias,TN - Todo Noticias,25992212,6,6,14,0,5106.0,es,https://x.com/todonoticias/status/2009351172579094652,5719813,False,Argentina
1,todonoticias,rango,2009348954551423189,2026-01-08 19:38:17+00:00,El conmovedor mensaje del boxeador Anthony Joshua tras el accidente en el que murieron sus dos amigos https://t.co/AYwVAuTME4,todonoticias,TN - Todo Noticias,25992212,0,1,5,0,4898.0,es,https://x.com/todonoticias/status/2009348954551423189,5719813,False,Argentina
1,todonoticias,rango,2009346681725128972,2026-01-08 19:29:15+00:00,"La novia de un militante libertario chocó en Mar de Ajó: manejaba con 1,89 gramos de alcohol en sangre https://t.co/Z9vyIwDpuQ",todonoticias,TN - Todo Noticias,25992212,12,6,7,1,5171.0,es,https://x.com/todonoticias/status/2009346681725128972,5719813,False,Argentina
1,todonoticias,rango,2009345574735077845,2026-01-08 19:24:51+00:00,"“No solo lo asesinan, también lo desvisten y le hacen una lápida”: el testimonio de la mamá de Jeremías Monzón https://t.co/SfZpHQmFqY",todonoticias,TN - Todo Noticias,25992212,0,1,2,0,3657.0,es,https://x.com/todonoticias/status/2009345574735077845,5719813,False,Argentina
1,todonoticias,rango,2009344530248593823,2026-01-08 19:20:42+00:00,"Quién es Nahuel Gallo, el gendarme argentino secuestrado en Venezuela https://t.co/gMomRz96DK",todonoticias,TN - Todo Noticias,25992212,0,1,10,0,3891.0,es,https://x.com/todonoticias/status/2009344530248593823,5719813,False,Argentina
1,todonoticias,rango,2009343095339667495,2026-01-08 19:15:00+00:00,"📱 DOS MUJERES VIAJABAN DESDE PARAGUAY HACIA BUENOS AIRES, LA POLICÍA LAS DETUVO EN UN CONTROL DE RUTINA Y LO QUE ENCONTRARON EN EL AUTO LAS DEJÓ EXPUESTAS.

▪️ El martes a la mañana, cerca de Paso Cerrito en Entre Ríos, un patrullero frenó a un Volkswagen Taos para un control habitual. Los efectivos notaron que había un panel suelto en la parte trasera del lado izquierdo. Cuando miraron, vieron celulares apilados adentro.

▪️ Alertaron al Juzgado Federal de Concordia y ordenaron revisar el vehículo completo. Encontraron 131 teléfonos de distintas marcas escondidos en los paneles laterales del baúl, en la zona del motor y en sus laterales. La mercadería vale aproximadamente $25 millones.

▪️ Las dos mujeres, una de 54 años y otra de 22, quedaron en libertad pero están imputadas por presunto contrabando. Los celulares fueron secuestrados por infringir el Código Aduanero.

Más información en la web de TN 👇
https://t.co/KscuEKRwkZ",todonoticias,TN - Todo Noticias,25992212,1,8,54,0,22749.0,es,https://x.com/todonoticias/status/2009343095339667495,5719813,False,Argentina
1,todonoticias,rango,2009341992908784022,2026-01-08 19:10:37+00:00,"“No solo lo asesinan, también lo desvisten y le hacen una lápida”: el testimonio de la mamá de Jeremías Monzón https://t.co/7OmaMNTXCq",todonoticias,TN - Todo Noticias,25992212,0,2,3,1,4091.0,es,https://x.com/todonoticias/status/2009341992908784022,5719813,False,Argentina
1,todonoticias,rango,2009340150694678810,2026-01-08 19:03:18+00:00,"Música electrónica, caras de sueño y gritos en la madrugada: así fue el entrenamiento de Riestra en la playa https://t.co/7nBwLKNkzd",todonoticias,TN - Todo Noticias,25992212,0,1,1,0,3613.0,es,https://x.com/todonoticias/status/2009340150694678810,5719813,False,Argentina
1,todonoticias,rango,2009337623190663676,2026-01-08 18:53:15+00:00,Venezuela comenzó a liberar a los más de 860 presos políticos: 86 son extranjeros o tienen doble ciudadanía https://t.co/O7LfD3KfeA,todonoticias,TN - Todo Noticias,25992212,3,3,25,2,4496.0,es,https://x.com/todonoticias/status/2009337623190663676,5719813,False,Argentina
1,todonoticias,rango,2009335837331169607,2026-01-08 18:46:09+00:00,Caso Romina Gaetani: salieron a la luz las imágenes de las cámaras de seguridad del country https://t.co/eOx8subuUs,todonoticias,TN - Todo Noticias,25992212,2,1,7,1,15617.0,es,https://x.com/todonoticias/status/2009335837331169607,5719809,False,Argentina
1,todonoticias,rango,2009335545307242727,2026-01-08 18:45:00+00:00,"👶 UN BEBÉ DE TRES MESES MURIÓ POR UN DERRAME CEREBRAL, SUS PADRES FUERON DETENIDOS Y AHORA APARECIÓ UN DATO QUE LO CAMBIA TODO.

▪️ El domingo, el bebé llegó al centro de salud de Camilo Aldao, en Córdoba, con una lesión grave en la cabeza. Lo derivaron al Hospital de Marcos Juárez y después al Hospital de Niños de Córdoba. El lunes constataron muerte cerebral y lo desconectaron.

▪️ La pareja de 24 y 18 años quedó detenida por orden del fiscal Fernando Epelde. Están imputados por homicidio calificado por el vínculo. Pero lo que complica todo es que el bebé ""no estaba desnutrido"" ni tenía ninguna condición que hiciera alertar a los médicos. Era un bebé sano.

▪️ El fiscal confirmó que tienen pruebas para sospechar que ""podría haber habido intervención de los padres en las lesiones que derivaron en la muerte"". La Justicia aguarda los resultados de la autopsia para determinar de dónde provinieron las lesiones y avanzar con responsabilidades.

Más información en la web de TN 👇
https://t.co/pBAAWwR7WH",todonoticias,TN - Todo Noticias,25992212,3,3,60,0,48538.0,es,https://x.com/todonoticias/status/2009335545307242727,5719809,False,Argentina
1,todonoticias,rango,2009333134026830218,2026-01-08 18:35:25+00:00,El presidente del Parlamento venezolano anunció la liberación de presos políticos y crece la expectativa por el gendarme Nahuel Gallo. ¿Puede haber un subregistro sobre la cantidad total de presos políticos que hay en Venezuela? https://t.co/HAnkNFqvZG,todonoticias,TN - Todo Noticias,25992212,8,38,390,4,46062.0,es,https://x.com/todonoticias/status/2009333134026830218,5719809,False,Argentina
1,todonoticias,rango,2009332034645196995,2026-01-08 18:31:03+00:00,Christian Petersen reapareció en las redes sociales tras recibir el alta médica: qué dijo https://t.co/PMJvMT8RBT,todonoticias,TN - Todo Noticias,25992212,2,1,5,0,3788.0,es,https://x.com/todonoticias/status/2009332034645196995,5719809,False,Argentina
1,todonoticias,rango,2009330417099297136,2026-01-08 18:24:37+00:00,Organismos de DD.HH. de Venezuela confirmaron que ya empezó la liberación de los presos políticos https://t.co/WCQsXlY0tE,todonoticias,TN - Todo Noticias,25992212,1,2,7,1,3455.0,es,https://x.com/todonoticias/status/2009330417099297136,5719809,False,Argentina
1,todonoticias,rango,2009329900776206428,2026-01-08 18:22:34+00:00,Lapidario: qué dice el primer comunicado oficial sobre la tenista que hizo un papelón en un torneo en Kenia https://t.co/8ehD6UotGs,todonoticias,TN - Todo Noticias,25992212,0,1,4,0,3585.0,es,https://x.com/todonoticias/status/2009329900776206428,5719809,False,Argentina
1,todonoticias,rango,2009327996122050693,2026-01-08 18:15:00+00:00,"😳CREYÓ QUE ESTABA DE NOVIA CON BRAD PITT, FUE A ESPERARLO AL AEROPUERTO EN NOCHEBUENA Y SE LLEVÓ UNA DESAGRADABLE SORPRESA.

▪️ La policía militar de Brasil la encontró en un auto estacionado cerca del aeropuerto de Erechim, en Rio Grande do Sul. Cuando le preguntaron qué hacía ahí, respondió: ""Vine a buscar a Brad Pitt"".

▪️ Sin embargo, el aeropuerto estaba vacío. No había vuelos programados.

▪️ La mujer dijo que mantuvo una relación virtual durante dos meses. Aseguró que hablaron varias veces por videollamada y hasta tenían planes de casarse. ""Estoy segura de que es Brad Pitt porque hablé con él varias veces por videollamada"", insistió frente a los policías.

▪️ Los agentes le advirtieron sobre estafas digitales y riesgos de secuestro. Ella negó haber transferido dinero, pero no quedó claro si realmente logró evitar el engaño antes de tiempo.

Más información en la web de TN 👇
https://t.co/6bkkqD508Z",todonoticias,TN - Todo Noticias,25992212,89,78,2372,144,1220767.0,es,https://x.com/todonoticias/status/2009327996122050693,5719809,False,Argentina
1,todonoticias,rango,2009325057785438636,2026-01-08 18:03:19+00:00,El impactante accidente en el Rally Dakar: cuál es el estado de salud de los pilotos https://t.co/rKO74PInXm,todonoticias,TN - Todo Noticias,25992212,0,3,1,0,3833.0,es,https://x.com/todonoticias/status/2009325057785438636,5719809,False,Argentina
1,todonoticias,rango,2009322765611094286,2026-01-08 17:54:13+00:00,La primera reacción del gobierno luego de que el chavismo anunciara la liberación de presos políticos https://t.co/bfsPbtMDtv,todonoticias,TN - Todo Noticias,25992212,3,2,6,0,3672.0,es,https://x.com/todonoticias/status/2009322765611094286,5719809,False,Argentina
1,todonoticias,rango,2009320497667068200,2026-01-08 17:45:12+00:00,Los presuntos testaferros de Toviggino pidieron que se postergue la investigación por la mansión de Pilar https://t.co/ixf0zvQ9zO,todonoticias,TN - Todo Noticias,25992212,2,3,4,0,3520.0,es,https://x.com/todonoticias/status/2009320497667068200,5719809,False,Argentina
1,todonoticias,rango,2009320445821243683,2026-01-08 17:45:00+00:00,"🚨 AGOSTINA JALABERT TENÍA 25 AÑOS CUANDO LA ENCONTRARON AHORCADA EN SU DEPARTAMENTO DE MÉXICO, PERO LA JUSTICIA TARDÓ TRES AÑOS EN CONFIRMAR LO QUE SU FAMILIA SIEMPRE SUPO: FUE UN FEMICIDIO.

⚫ El 18 de febrero de 2023, su hermana Candela la encontró colgada del cuello con un cinturón atado a un toallero, a solo 1,20 metros del piso. Su perra Bruna la guió hasta el baño. 

⚫En el departamento también estaba su novio, quien abrió la puerta tras varios minutos de espera y aseguró que había estado durmiendo.

⚫ La autopsia encontró golpes de puño, trauma craneal, quemaduras de cigarrillo y signos de abuso sexual. El médico forense fue claro: ""Nunca vi que una persona se suicide por ahorcadura teniendo apoyo en el piso y a una altura tan baja"".

⚫ Después de tres años de reclamos, Interpol lanzó una alerta roja. La Justicia argentina ahora lo busca en Río Negro, Estados Unidos, Belice y Guatemala. Sospechan que podría estar en un predio sobre la ruta entre Viedma y El Cóndor.

Más información en la web de TN 👇
https://t.co/mnuZjiN72L",todonoticias,TN - Todo Noticias,25992212,54,792,3712,24,621989.0,es,https://x.com/todonoticias/status/2009320445821243683,5719809,False,Argentina
1,todonoticias,rango,2009318379182588363,2026-01-08 17:36:47+00:00,"La joya que sorprende al mundo del fútbol: tiene 13 años, es un goleador letal y fue subido a primera división https://t.co/SskrzU8Y9p",todonoticias,TN - Todo Noticias,25992212,0,1,7,0,7468.0,es,https://x.com/todonoticias/status/2009318379182588363,5719809,False,Argentina
1,todonoticias,rango,2009314721598459927,2026-01-08 17:22:15+00:00,Tomás Holder denunció que le robaron y lo retuvieron ilegalmente en Punta Cana https://t.co/6m9Y981XoI,todonoticias,TN - Todo Noticias,25992212,5,3,7,0,6899.0,es,https://x.com/todonoticias/status/2009314721598459927,5719809,False,Argentina
1,todonoticias,rango,2009312896011129036,2026-01-08 17:15:00+00:00,"🔴 PAULA FUE VÍCTIMA DE UNA VIOLACIÓN GRUPAL, SE QUITÓ LA VIDA Y AHORA SU MAMÁ LUCHA POR ENCONTRAR AL ÚLTIMO SOSPECHOSO.

⚫ En diciembre de 2016, Paula fue drogada con escopolamina en una fiesta en Florencio Varela. La raptaron y la violaron entre varios. Ella denunció, marchó, fue a la televisión, pero no resistió la revictimización y el amedrentamiento constante por parte del entorno de los acusados.

⚫ Cuatro hombres fueron condenados a entre 19 y 20 años de prisión. Un quinto fue absuelto por un jurado popular. Pero las pericias encontraron algo más: un perfil genético que no coincide con ninguno de ellos.

⚫ Ese ADN fue archivado con un argumento: que en Argentina no existe un banco de violadores. La mamá de Paula asegura que ese fundamento es falso, que el Banco Nacional de Datos Genéticos existe y puede ser utilizado para avanzar en la identificación.

⚫ Ahora, Sandra Zapata pide que desarchiven el caso y busquen al responsable que falta. ""No se puede cerrar una historia cuando hay una prueba biológica que indica que falta alguien"", dice.

Más información en la web de TN 👇
https://t.co/D4XcaJdqqO",todonoticias,TN - Todo Noticias,25992212,152,3796,18223,88,920653.0,es,https://x.com/todonoticias/status/2009312896011129036,5719809,False,Argentina
1,todonoticias,rango,2009311478608728561,2026-01-08 17:09:22+00:00,"""Tenía sangre y muchos cortes"": el relato del empleado que ayudó al hombre que se le cayó encima el vidrio de un balcón https://t.co/5EKAwBGzqB",todonoticias,TN - Todo Noticias,25992212,2,1,23,1,6336.0,es,https://x.com/todonoticias/status/2009311478608728561,5719809,False,Argentina
1,todonoticias,rango,2009310706726842693,2026-01-08 17:06:18+00:00,"El Presidente del Parlamento venezolano anunció la liberación de presos políticos.  Jorge Rodríguez habló de ""un número importante de venezolanos y extranjeros"" y subrayó que es ""un gesto de búsqueda de paz"" https://t.co/2CfgtL3QPJ",todonoticias,TN - Todo Noticias,25992212,3,13,52,6,13841.0,es,https://x.com/todonoticias/status/2009310706726842693,5719809,False,Argentina
1,todonoticias,rango,2009310278882873451,2026-01-08 17:04:36+00:00,Violento robo en Córdoba: ladrones encapuchados arrastraron por el piso a una mujer para sacarle la cartera https://t.co/d0MOioS95w,todonoticias,TN - Todo Noticias,25992212,0,4,5,0,3503.0,es,https://x.com/todonoticias/status/2009310278882873451,5719809,False,Argentina
1,todonoticias,rango,2009310113266278400,2026-01-08 17:03:56+00:00,"Venezuela: Jorge Rodríguez anunció la liberación de presos políticos. Habló de ""un número importante de venezolanos y extranjeros"" y subrayó que es ""un gesto de búsqueda de paz"" https://t.co/BjKgpGgOoR",todonoticias,TN - Todo Noticias,25992212,12,22,121,4,13720.0,es,https://x.com/todonoticias/status/2009310113266278400,5719809,False,Argentina
1,todonoticias,rango,2009309361558966440,2026-01-08 17:00:57+00:00,Luciano Castro se mostró en pleno móvil de Griselda Siciliani y sorprendió a Moria Casán https://t.co/HORf8cFLmw,todonoticias,TN - Todo Noticias,25992212,2,2,3,0,4093.0,es,https://x.com/todonoticias/status/2009309361558966440,5719809,False,Argentina
1,todonoticias,rango,2009306760260014106,2026-01-08 16:50:37+00:00,Incendios en La Pampa y la Patagonia: el Banco Nación anunció un paquete de ayuda para los productores https://t.co/60znm6MGDB,todonoticias,TN - Todo Noticias,25992212,1,3,7,0,4128.0,es,https://x.com/todonoticias/status/2009306760260014106,5719809,False,Argentina
1,todonoticias,rango,2009306746448134589,2026-01-08 16:50:34+00:00,El Gobierno hizo más transferencias para municipios afectados por inundaciones y ya suman casi $1800 millones https://t.co/yZ3fSA2oDp,todonoticias,TN - Todo Noticias,25992212,0,2,6,0,3292.0,es,https://x.com/todonoticias/status/2009306746448134589,5719810,False,Argentina
1,todonoticias,rango,2009305928697565610,2026-01-08 16:47:19+00:00,PODCAST | Adopción e identidad: la importancia de conocer nuestra historia https://t.co/dJs0ApTFXN,todonoticias,TN - Todo Noticias,25992212,0,1,2,0,3044.0,es,https://x.com/todonoticias/status/2009305928697565610,5719810,False,Argentina
1,todonoticias,rango,2009304644896616950,2026-01-08 16:42:13+00:00,Detuvieron a un hombre acusado de asesinar a puñaladas a un peón rural tras una discusión por una deuda https://t.co/R6N1yqPMAm,todonoticias,TN - Todo Noticias,25992212,0,1,1,0,3454.0,es,https://x.com/todonoticias/status/2009304644896616950,5719810,False,Argentina
1,todonoticias,rango,2009303120883359809,2026-01-08 16:36:09+00:00,Griselda Siciliani le respondió a Sabrina Rojas al ver la frase que lanzó sobre la infidelidad de Luciano Castro https://t.co/omnOfXUSze,todonoticias,TN - Todo Noticias,25992212,2,2,2,0,11431.0,es,https://x.com/todonoticias/status/2009303120883359809,5719810,False,Argentina
1,todonoticias,rango,2009299134067650831,2026-01-08 16:20:19+00:00,Detuvieron al ladrón que quedó grabado mientras golpeaba y mordía a una vendedora durante un robo en Rosario https://t.co/P8r1GNFnPU,todonoticias,TN - Todo Noticias,25992212,6,2,10,1,3622.0,es,https://x.com/todonoticias/status/2009299134067650831,5719810,False,Argentina
1,todonoticias,rango,2009297451392340227,2026-01-08 16:13:38+00:00,Yanina Latorre deslumbró en microbikini triángulo animal print desde Miami https://t.co/LT8qyULXJR,todonoticias,TN - Todo Noticias,25992212,18,1,9,1,8562.0,es,https://x.com/todonoticias/status/2009297451392340227,5719810,False,Argentina
1,todonoticias,rango,2009296047588200612,2026-01-08 16:08:03+00:00,https://t.co/BTgtBzNcJi,todonoticias,TN - Todo Noticias,25992212,0,1,4,0,3571.0,zxx,https://x.com/todonoticias/status/2009296047588200612,5719810,False,Argentina
1,todonoticias,rango,2009296044991955000,2026-01-08 16:08:02+00:00,"La mujer de 36 años se ganaba la confianza de sus potenciales víctimas, que la contrataban como cuidadora para tareas de compañía y de limpieza, y luego de un tiempo las empezaba a drogar y les revolvía la casa llevándose plata y elementos de valor.

https://t.co/LDzOek9UmV https://t.co/7xOX03MWtv",todonoticias,TN - Todo Noticias,25992212,2,5,12,0,4310.0,es,https://x.com/todonoticias/status/2009296044991955000,5719810,False,Argentina
1,todonoticias,rango,2009292906205458606,2026-01-08 15:55:34+00:00,Abigeato: un fiscal tardó más de un día en pedir un allanamiento y generó la indignación de los ruralistas https://t.co/eL6B3oqHre,todonoticias,TN - Todo Noticias,25992212,2,3,6,0,3345.0,es,https://x.com/todonoticias/status/2009292906205458606,5719810,False,Argentina
1,todonoticias,rango,2009290856386212106,2026-01-08 15:47:25+00:00,Se viralizaron los hirientes comentarios que recibió Luciano Castro tras serle infiel a Griselda Siciliani https://t.co/pmYSGwI3qr,todonoticias,TN - Todo Noticias,25992212,3,1,4,0,4064.0,es,https://x.com/todonoticias/status/2009290856386212106,5719810,False,Argentina
1,todonoticias,rango,2009288774975447521,2026-01-08 15:39:09+00:00,Qué dijo la amante de Luciano Castro sobre la posibilidad de venir a la Argentina a trabajar https://t.co/umQ1JvF2TD,todonoticias,TN - Todo Noticias,25992212,5,1,4,1,5893.0,es,https://x.com/todonoticias/status/2009288774975447521,5719810,False,Argentina
1,todonoticias,rango,2009285373923611127,2026-01-08 15:25:38+00:00,Cayó una falsa cuidadora que drogaba a adultos mayores para robarles: la pista que fue clave para atraparla https://t.co/lV37wwyZka,todonoticias,TN - Todo Noticias,25992212,0,2,6,0,3590.0,es,https://x.com/todonoticias/status/2009285373923611127,5719810,False,Argentina
1,todonoticias,rango,2009284042965856573,2026-01-08 15:20:21+00:00,@todonoticias 👉 https://t.co/U0IXMvDMlx,todonoticias,TN - Todo Noticias,25992212,0,1,2,0,3612.0,qme,https://x.com/todonoticias/status/2009284042965856573,5719810,False,Argentina
1,todonoticias,rango,2009284036288450683,2026-01-08 15:20:19+00:00,"El Presidente recibe a una líder antichavista para analizar la situación en Venezuela y la eventual liberación de presos políticos

Por Josefina Godoy Martínez https://t.co/n1CaAq4wMM",todonoticias,TN - Todo Noticias,25992212,2,2,9,0,4136.0,es,https://x.com/todonoticias/status/2009284036288450683,5719810,False,Argentina
1,todonoticias,rango,2009282006220460304,2026-01-08 15:12:15+00:00,Javier Milei recibe a Elisa Trotta en Casa Rosada en medio de la transición política en Venezuela https://t.co/apIrQgVKOP,todonoticias,TN - Todo Noticias,25992212,0,3,2,0,3119.0,es,https://x.com/todonoticias/status/2009282006220460304,5719810,False,Argentina
1,todonoticias,rango,2009280882910085322,2026-01-08 15:07:47+00:00,Video desgarrador: brigadistas rescataron a un perrito encadenado en medio del fuego en Chubut https://t.co/e5YHCYoHow,todonoticias,TN - Todo Noticias,25992212,2,7,14,2,4141.0,es,https://x.com/todonoticias/status/2009280882910085322,5719810,False,Argentina
1,todonoticias,rango,2009279331982258572,2026-01-08 15:01:38+00:00,"Así se inundó la ciudad de La Merced, en el Valle de Lerma, Salta. Por el fuerte temporal, salió el río y la ciudad quedó dividida en dos. 

Los vecinos denuncian desde hace años que cada vez que hay una tormenta se inunda la ciudad. https://t.co/4QOpov4fBV",todonoticias,TN - Todo Noticias,25992212,2,16,70,1,16369.0,es,https://x.com/todonoticias/status/2009279331982258572,5719810,False,Argentina
1,todonoticias,rango,2009278971976786162,2026-01-08 15:00:12+00:00,Un hombre fue acusado de matar a puñaladas a su hermano luego de que le exigiera el pago del alquiler https://t.co/td3rRUV45E,todonoticias,TN - Todo Noticias,25992212,0,2,4,0,3350.0,es,https://x.com/todonoticias/status/2009278971976786162,5719810,False,Argentina
1,todonoticias,rango,2009276425279361430,2026-01-08 14:50:04+00:00,Iban desde Paraguay a Buenos Aires y la policía descubrió que ocultaban 131 celulares en el motor de su auto https://t.co/W0b4N9uOpZ,todonoticias,TN - Todo Noticias,25992212,0,4,4,0,3596.0,es,https://x.com/todonoticias/status/2009276425279361430,5719810,False,Argentina
1,todonoticias,rango,2009273976367812761,2026-01-08 14:40:21+00:00,"Video: creyó que llevaba dos meses de novia con Brad Pitt, fue a esperarlo al aeropuerto y se llevó una desagradable sorpresa https://t.co/loAmuHNtA8",todonoticias,TN - Todo Noticias,25992212,17,6,38,8,12978.0,es,https://x.com/todonoticias/status/2009273976367812761,5719810,False,Argentina
1,todonoticias,rango,2009270714684039426,2026-01-08 14:27:23+00:00,La explicación que Luciano Castro le dio a Griselda Siciliani cuando ella descubrió su infidelidad https://t.co/hNRHCFKhtA,todonoticias,TN - Todo Noticias,25992212,1,2,2,1,3677.0,es,https://x.com/todonoticias/status/2009270714684039426,5719810,False,Argentina
1,todonoticias,rango,2009270674477687143,2026-01-08 14:27:13+00:00,Iban desde Paraguay a Buenos Aires y la policía descubrió que ocultaban 131 celulares en el motor de su auto https://t.co/gsWPXoF4Cj,todonoticias,TN - Todo Noticias,25992212,1,1,3,0,3262.0,es,https://x.com/todonoticias/status/2009270674477687143,5719810,False,Argentina
1,todonoticias,rango,2009268412179206586,2026-01-08 14:18:14+00:00,Robo en un restaurante de La Matanza: ladrones le apuntaron en la cabeza a un nene y golpearon a los empleados https://t.co/3rTpsl0hOd,todonoticias,TN - Todo Noticias,25992212,2,3,4,1,3587.0,es,https://x.com/todonoticias/status/2009268412179206586,5719810,False,Argentina
1,todonoticias,rango,2009267670269517900,2026-01-08 14:15:17+00:00,Maxi López habló tras la polémica por el parto de su esposa y contó la determinante decisión que tomaron https://t.co/3JHyo3yagv,todonoticias,TN - Todo Noticias,25992212,0,1,1,0,3875.0,es,https://x.com/todonoticias/status/2009267670269517900,5719810,False,Argentina
1,todonoticias,rango,2009264776560427028,2026-01-08 14:03:47+00:00,"☕ ESTABA TOMANDO ALGO EN LA VEREDA DE UN BAR Y DE REPENTE SE LE CAYÓ ENCIMA UN VIDRIO DE UN CUARTO PISO.

El blindex se desprendió del balcón de un departamento en Palermo y el impacto fue brutal.

El hombre quedó inconsciente: la cabeza y el brazo izquierdo, llenos de sangre.

Cuando llegaron los médicos del SAME, le diagnosticaron traumatismo cortante en el antebrazo y la cabeza, pero está fuera de peligro.

 Los bomberos revisaron el edificio y encontraron otro vidrio igual de astillado en el mismo balcón. Lo retiraron de urgencia.

Más información en la web de TN 👇
https://t.co/0XgnTqgvln",todonoticias,TN - Todo Noticias,25992212,6,15,122,9,32886.0,es,https://x.com/todonoticias/status/2009264776560427028,5719810,False,Argentina
1,todonoticias,rango,2009264710563045405,2026-01-08 14:03:31+00:00,Lanzaron descuentos del 30% y $25.000 de reintegro en nafta y gasoil en enero de 2026 https://t.co/Y8aT10PFaD,todonoticias,TN - Todo Noticias,25992212,3,3,13,0,6735.0,es,https://x.com/todonoticias/status/2009264710563045405,5719810,False,Argentina
1,todonoticias,rango,2009264590941507882,2026-01-08 14:03:03+00:00,Usar papel film en los rieles de las ventanas: para qué sirve y por qué lo recomiendan https://t.co/puOma89OeT,todonoticias,TN - Todo Noticias,25992212,0,1,1,0,4280.0,es,https://x.com/todonoticias/status/2009264590941507882,5719810,False,Argentina
1,todonoticias,rango,2009264512671649927,2026-01-08 14:02:44+00:00,Griselda Siciliani se cansó y aclaró cómo es el acuerdo de pareja que tienen con Luciano Castro https://t.co/joLTVV77zW,todonoticias,TN - Todo Noticias,25992212,6,1,3,1,4262.0,es,https://x.com/todonoticias/status/2009264512671649927,5719810,False,Argentina
1,todonoticias,rango,2009262727265431665,2026-01-08 13:55:39+00:00,"Así se desprendió el vidrio de un balcón y cayó sobre un hombre que estaba sentado en un bar de Palermo.  https://t.co/lpr7NatET6

La víctima terminó inconsciente y con heridas, pero está fuera de peligro. https://t.co/Ajc2qfjg0M",todonoticias,TN - Todo Noticias,25992212,166,144,1155,78,188858.0,es,https://x.com/todonoticias/status/2009262727265431665,5719810,False,Argentina
